#1
double K(937,2)
1.7532247448713916 698.1499950430232
1.755 698.1500037934358
1.7557752551286083 698.1499964293664
1.7582247448713917 698.1499962690357
1.76 698.1500121537481
1.7607752551286084 698.149999446644
1.7632247448713916 698.1500014040853
1.765 698.1500815223371
1.7657752551286086 698.1500534923599
1.7682247448713917 698.1719910318717
1.77 698.1930543644287
1.7707752551286084 698.2022769482669
1.7732247448713916 698.231617604733
1.775 698.2530479680439
1.7757752551286083 698.2624332149769
1.7782247448713917 698.292279552348
1.78 698.3140733266684
1.781550510257217 698.3332026565813
1.7864494897427832 698.3943341963807
1.79 698.4392755594533
1.7907752551286085 698.4491620238433
1.7932247448713916 698.4805662705656
1.795 698.5034924597761
1.7957752551286084 698.5135437863878
1.7982247448713915 698.5454837916793
1.8 698.5688003822302
1.801550510257217 698.5892748132097
1.8064494897427832 698.6546865038654
1.81 698.7027712553265
1.8115505102572167 698.7239535296682
1.8164494897427832 698.7916129219353
1.82 698.8413496564987
1.8207752551286085 698.8522919285035
1.823224744871392 698.8870475665952
1.825 698.9124179933507
1.8257752551286088 698.9235436210369
1.828224744871392 698.9588917849802
1.83 698.9846946847565
1.8307752551286085 698.9960102029207
1.833224744871392 699.0319614148323
1.835 699.0582045336481
1.8357752551286084 699.0697133275945
1.8382247448713915 699.1062784428004
1.84 699.1329697681018
1.8415505102572167 699.1564117126543
1.8464494897427832 699.2313008352323
1.85 699.2863557165299
1.8515505102572167 699.310610845429
1.8564494897427832 699.3880898266589
1.86 699.4450513858342
1.8615505102572167 699.4701475210267
1.8664494897427832 699.550316329522
1.87 699.6092590305542
1.8715505102572167 699.6352292406909
1.8764494897427832 699.7181946229508
1.88 699.7791980149634
1.8831010205144336 699.8330936218929
1.8928989794855664 700.007262511768
1.9 700.1371990799361
1.9031010205144336 700.1950021181628
1.9128989794855664 700.381779940432
1.92 700.521188126903
1.9215505102572168 700.5521409512017
1.9264494897427833 700.6509740411875
1.93 700.7236873780779
1.9315505102572168 700.7557397074182
1.9364494897427833 700.8581914352003
1.94 700.933579381039
1.9415505102572168 700.9668143584611
1.946449489742783 701.0730604874373
1.95 701.151254594873
1.9515505102572168 701.1857308621832
1.956449489742783 701.2959613892249
1.96 701.37710397538
1.9607752551286084 701.3949717680196
1.9632247448713915 701.4517523271624
1.965 701.4932301385953
1.9657752551286083 701.5114311108789
1.9682247448713917 701.5692891235972
1.97 701.6115564015448
1.9707752551286084 701.6301044981668
1.9732247448713915 701.689068567118
1.975 701.7321464090726
1.9757752551286083 701.7510509439959
1.978224744871392 701.8111509006534
1.98 701.8550613155961
1.9815505102572168 701.8936586620716
1.9864494897427831 702.0171493410443
1.99 702.1081177739579
1.9915505102572169 702.1482508114718
1.9964494897427831 702.2766627820699
2.0 702.3712830870353
2.0031010205144337 702.455028075051
2.0128989794855663 702.7266663823884
2.02 702.930306483643
2.0231010205144337 703.0212202019039
2.0328989794855663 703.3162464171704
2.04 703.5377366536019
2.0431010205144338 703.6367233175719
2.0528989794855663 703.9583487297259
2.06 704.2002172078485
2.063101020514434 704.3084461939328
2.0728989794855663 704.6606232384577
2.08 704.9259993530926
2.083101020514434 705.0449246910249
2.0928989794855664 705.4325929445631
2.1 705.7254135728772
2.101550510257217 705.7909734134507
2.1064494897427832 706.0011556494871
2.1100000000000003 706.156860620832
2.1115505102572167 706.2258159074152
2.1164494897427835 706.4474677515303
2.12 706.6118020995393
2.1207752551286085 706.6481477885777
2.123224744871392 706.7639426423008
2.125 706.8488565209335
2.1257752551286084 706.886210686462
2.128224744871392 707.0053144010947
2.13 707.092675417562
2.1315505102572168 707.1697118220452
2.136449489742783 707.4177721530649
2.14 707.6020328586193
2.141550510257217 707.683785662406
2.1464494897427837 707.9471604797654
2.1500000000000004 708.1430133943563
2.1515505102572168 708.2299762807203
2.1564494897427835 708.510394527382
2.16 708.7191801701995
2.161550510257217 708.8119659089675
2.1664494897427837 709.111471546136
2.17 709.3347807637284
2.171550510257217 709.4341186399665
2.176449489742783 709.7551522616244
2.18 709.9948927867129
2.1815505102572166 710.101660199535
2.1864494897427837 710.4471689765088
2.1900000000000004 710.7056557306569
2.1915505102572173 710.8209213104719
2.1964494897427835 711.1945099685396
2.2 711.4745900693149
2.2015505102572166 711.5996737577518
2.2064494897427838 712.0058164893753
2.21 712.3110463236593
2.2107752551286084 712.3791627819003
2.2132247448713915 712.5971941235373
2.215 712.7582980324853
2.2157752551286083 712.829524979005
2.218224744871392 713.0580241947083
2.22 713.226997152091
2.2207752551286086 713.3017432539544
2.223224744871392 713.5416881533315
2.2250000000000005 713.7192798064438
2.225775255128609 713.7978848651327
2.228224744871392 714.0503981758485
2.2300000000000004 714.2374715547113
2.230775255128609 714.3203275109124
2.233224744871392 714.586707093702
2.2350000000000003 714.784262756437
2.2357752551286088 714.8718249662046
2.238224744871392 715.1535823551174
2.24 715.362789334462
2.2407752551286086 715.4555910747482
2.243224744871392 715.7545012597209
2.245 715.9767372493719
2.2457752551286085 716.0754086315973
2.248224744871392 716.3935752678765
2.25 716.6304795725391
2.2507752551286084 716.7357725777283
2.253224744871392 717.0757147455304
2.255 717.3292591936146
2.2557752551286083 717.4420813740429
2.258224744871392 717.806851049824
2.26 718.0794367190433
2.2607752551286087 718.2008974378019
2.263224744871392 718.5942417321739
2.265000000000001 718.8888336542432
2.265775255128609 719.02030891521
2.268224744871392 719.4468992583979
2.2700000000000005 719.7672185284225
2.270775255128609 719.9104441549529
2.273224744871392 720.3762085905814
2.2750000000000004 720.7270139703979
2.275775255128609 720.8842234382352
2.278224744871392 721.396843224804
2.28 721.7843573839546
2.2807752551286087 721.958492705119
2.283224744871392 722.5281714376334
2.285 722.9607510825774
2.285775255128609 723.1557986671257
2.288224744871392 723.796505446912
2.29 724.2857440893952
2.2907752551286085 724.5072962421125
2.293224744871392 725.2388824205699
2.295 725.8015294886056
2.2957752551286084 726.0577810071933
2.298224744871392 726.9098258653246
2.3000000000000003 727.5713691702726
2.3007752551286087 727.8750251588874
2.3032247448713923 728.894428469115
2.3050000000000006 729.6964159233146
2.3057752551286086 730.0687220636473
2.308224744871392 731.33644738401
2.3100000000000005 732.3533838580177
2.310775255128609 732.8338530319713
2.313224744871392 734.5080264322806
2.3150000000000004 735.8936352548375
2.315775255128609 736.5683560094817
2.318224744871392 739.0240966184444
2.3200000000000003 741.1744088509776
2.3207752551286087 742.3332633855782
2.323224744871392 746.6583715823884
2.325 748.1500050073557
2.3257752551286086 748.1500070205078
2.328224744871392 748.1500073329413
2.33 748.150006995196
2.3307752551286085 748.1500073541465
2.333224744871392 748.1500074126243
2.335 748.1500072150186
2.3357752551286084 748.1500074080254
2.338224744871392 748.1500074368746
2.3400000000000003 748.15000729872
2.3415505102572167 748.1500074569353
2.3464494897427834 748.1500074674589
2.3500000000000005 748.1500074257863
2.3515505102572174 748.1500074660056
2.356449489742784 748.1500074718907
2.3600000000000003 748.1500074417123
2.363101020514434 748.1500074761126
2.3728989794855666 748.1500074783728
2.38 748.1500074690107
2.3831010205144336 748.1500074780198
2.392898979485566 748.150007479333
2.4 748.1500074725149
2.406202041028868 748.1500074802829
2.4257979589711325 748.1500074807946
2.44 748.1500074786909
2.4462020410288674 748.1500074807186
2.4657979589711325 748.1500074810161
2.48 748.1500074795027
2.4924040820577344 748.1500074812305
2.5315959179422656 748.1500074813459
2.56 748.1500074808923
2.584808164115469 748.1500074814206
2.663191835884531 748.1500074814583
2.72 748.1500074813422
2.7448081641154687 748.150007481457
2.823191835884531 748.1500074814747
2.88 748.1500074813982
2.9048081641154693 748.1500074814716
2.98319183588453 748.1500074814821
3.04 748.1500074814245
3.0648081641154694 748.1500074814786
3.1431918358845308 748.1500074814854
3.2 748.1500074814363
3.2248081641154687 748.1500074814815
3.303191835884531 748.1500074814867
3.36 748.1500074814375
3.3848081641154693 748.1500074814812
3.4631918358845306 748.1500074814851
3.52 748.1500074814218
3.5324040820577345 748.1500074814525
3.5715959179422656 748.1500074814605
3.6 748.1500074812933
3.606202041028868 748.1500074813742
3.6257979589711327 748.1500074813968
3.64 748.1500074809777
3.646202041028868 748.1500074813385
3.6657979589711327 748.1500074813601
3.68 748.1500074807528
3.6831010205144334 748.1500074810427
3.6928989794855664 748.150007481119
3.7 748.1500074795479
3.7031010205144335 748.150007480894
3.7128989794855674 748.1500074809666
3.72 748.1500074786159
3.7215505102572166 748.1500074797301
3.7264494897427833 748.1500074800128
3.73 748.1500074738328
3.731550510257217 748.1500074791132
3.736449489742784 748.1500074793782
3.74 748.1500074699344
3.7407752551286086 748.1500074743882
3.743224744871392 748.1500074754833
3.745 748.1500074503001
3.745775255128609 748.1500074717599
3.748224744871392 748.1500074727488
3.75 748.150007433299
3.750775255128608 748.1500074659493
3.753224744871392 748.1500074653078
3.755 748.1500073741782
3.755775255128608 748.150007442378
3.758224744871392 748.1500073651322
3.76 747.9704403965867
3.7607752551286087 747.8190141585278
3.763224744871392 747.3576112820824
3.765000000000001 747.0266566415478
3.765775255128609 746.883197495102
3.768224744871392 746.4334334071639
3.770000000000001 746.1107683445987
3.770775255128609 745.9708807007246
3.773224744871392 745.5322551597594
3.775 745.2175256374861
3.775775255128609 745.0810579447405
3.778224744871392 744.6531005026856
3.78 744.3459734781662
3.7807752551286087 744.2127831031684
3.783224744871392 743.7950509092595
3.785 743.4952127698385
3.785775255128609 743.365165345726
3.788224744871392 742.9572411158899
3.79 742.6643962538404
3.790775255128609 742.5373650796057
3.793224744871392 742.1388552410898
3.795 741.8527247528679
3.795775255128608 741.72859024337
3.798224744871392 741.3391232384182
3.8 741.0594437352363
3.800775255128608 740.9380929177731
3.803224744871392 740.557317651063
3.805 740.2838401700316
3.805775255128608 740.1651662230178
3.8082247448713913 739.7927506390179
3.81 739.5252396449303
3.810775255128608 739.4091414748277
3.813224744871391 739.0447712526742
3.815 738.7830037221382
3.815775255128608 738.6693855749422
3.818224744871392 738.3127629298353
3.82 738.0565275096178
3.820775255128608 737.9452986137958
3.823224744871392 737.5961411948966
3.825 737.345237427914
3.8257752551286086 737.2363116657655
3.828224744871392 736.894351541811
3.83 736.648589154393
3.830775255128609 736.5418847592822
3.833224744871392 736.2068674837944
3.835 735.966065728641
3.835775255128608 735.861505005859
3.838224744871392 735.533188754872
3.84 735.2971758047897
3.840775255128608 735.1946848737628
3.843224744871392 734.8728396495569
3.845 734.641452037401
3.845775255128608 734.5409605934824
3.8482247448713913 734.225367488534
3.85 733.9984495892976
3.850775255128608 733.8998906834381
3.853224744871391 733.590341199295
3.855 733.3677447507484
3.855775255128608 733.2710545853697
3.858224744871392 732.967350001817
3.86 732.7489336602973
3.860775255128608 732.6540514002114
3.863224744871392 732.3560021902941
3.865 732.1416311187545
3.8657752551286086 732.0484987155796
3.868224744871392 731.7559240028168
3.87 731.5454694883699
3.870775255128609 731.454031517595
3.873224744871392 731.1667585716923
3.875 730.9600976702238
3.875775255128608 730.87030117964
3.878224744871392 730.588164947641
3.88 730.385180153278
3.880775255128608 730.2969745220508
3.883224744871392 730.0198171919834
3.885 729.8203961294232
3.885775255128608 729.7337329367789
3.888224744871392 729.4614035312799
3.89 729.2654386690598
3.890775255128608 729.1802715719372
3.8932247448713913 728.9126255693427
3.895 728.7200139525057
3.895775255128608 728.6362985714192
3.898224744871392 728.3731975522359
3.9 728.1838405528224
3.900775255128608 728.1015343652476
3.903224744871392 727.8428456820602
3.905 727.656648766012
3.9057752551286087 727.5757110068679
3.908224744871392 727.3213074757491
3.91 727.1381799850302
3.910775255128609 727.0585715535128
3.913224744871392 726.8083311654841
3.915 726.628186114196
3.915775255128609 726.5498694866553
3.918224744871392 726.3036751375323
3.92 726.1264290210543
3.920775255128608 726.0493681693422
3.923224744871392 725.8071074066736
3.925 725.6326800228042
3.925775255128608 725.5568403377735
3.928224744871392 725.3184051236032
3.93 725.1467194048076
3.9315505102572166 724.9975614355616
3.9364494897427833 724.5311024870385
3.94 724.1972196450049
3.941550510257217 724.0527240857906
3.946449489742783 723.6004040969088
3.95 723.2765571658385
3.9515505102572166 723.1363721592468
3.9564494897427833 722.6974624797699
3.96 722.3831382951507
3.961550510257217 722.2470452680537
3.966449489742783 721.820869757439
3.97 721.5155918678709
3.9715505102572166 721.3833877437033
3.9764494897427833 720.9693179528326
3.98 720.6726432736994
3.981550510257217 720.5441390733586
3.986449489742783 720.1415899584428
3.99 719.8531057927769
3.9915505102572166 719.7281253875509
3.996449489742784 719.3365514878466
4.0 719.0558728678038
4.001550510257217 718.9342518651754
4.006449489742783 718.5531438864119
4.01 718.2799111951385
4.011550510257217 718.1614959410657
4.016449489742783 717.7903776945697
4.02 717.5242545342289
4.021550510257216 717.4089012177561
4.026449489742784 717.0473268722053
4.03 716.7879981485193
4.031550510257216 716.6755719964921
4.036449489742784 716.323123605207
4.04 716.0702938029351
4.041550510257217 715.9606683542892
4.046449489742784 715.6169536259549
4.050000000000001 715.3703452531039
4.051550510257218 715.2634017036027
4.056449489742784 714.9280519884347
4.0600000000000005 714.6874041700644
4.061550510257217 714.5830307795026
4.066449489742784 714.2556992466746
4.07 714.0207664514818
4.071550510257217 713.9188580063711
4.076449489742784 713.5992179915312
4.08 713.3697688765495
4.081550510257217 713.2702262023566
4.086449489742783 712.9579697066185
4.09 712.733786067397
4.091550510257217 712.6365155848249
4.096449489742783 712.3313519092284
4.1 712.1122277240347
4.1015505102572165 712.0171410449158
4.106449489742783 711.7187955458505
4.11 711.5045361042662
4.111550510257216 711.4115496627362
4.116449489742784 711.1197626160132
4.12 710.9101837230995
4.121550510257217 710.8192184385973
4.126449489742784 710.5337440009424
4.130000000000001 710.3286712493313
4.131550510257218 710.2396522181502
4.136449489742784 709.9602574764357
4.140000000000001 709.7595255796354
4.141550510257217 709.6723817922119
4.146449489742784 709.3988458917336
4.15 709.2022980724763
4.151550510257217 709.1169621539019
4.156449489742784 708.8490754980228
4.16 708.6565629265078
4.161550510257217 708.5729708980474
4.166449489742783 708.310534412299
4.17 708.1219156894884
4.171550510257217 708.0400067490812
4.176449489742783 707.7828312037752
4.18 707.5979718854691
4.181550510257217 707.5176882054734
4.186449489742783 707.2655935912503
4.19 707.0843657492169
4.191550510257216 707.0056522898158
4.196449489742784 706.75846724138
4.2 706.5807490581914
4.201550510257217 706.5035533950049
4.206449489742784 706.2611146585839
4.210000000000001 706.0867900530636
4.210775255128609 706.0489103428542
4.213224744871392 705.9295294109228
4.215000000000001 705.8433508627163
4.215775255128609 705.8058111476998
4.218224744871392 705.6875573009544
4.220000000000001 705.6021900787084
4.2215505102572175 705.527864771653
4.226449489742784 705.2944589174297
4.23 705.1265944610768
4.231550510257216 705.0536614731709
4.236449489742784 704.8245560915396
4.24 704.6597680457686
4.243101020514434 704.5167286168308
4.252898979485567 704.0701562837318
4.26 703.7511662981494
4.2631010205144335 703.6133126453867
4.272898979485566 703.1824346532392
4.28 702.8745479363638
4.283101020514434 702.7414510473932
4.292898979485567 702.3253362546768
4.300000000000001 702.0278997986281
4.3031010205144336 701.8992825997482
4.312898979485567 701.4970764666161
4.32 701.2094905524116
4.323101020514434 701.0850983403632
4.3328989794855675 700.6960149360332
4.34 700.4177276153479
4.343101020514434 700.2973257667285
4.352898979485566 699.9206407806615
4.36 699.6511430475308
4.361550510257217 699.592805228156
4.366449489742784 699.4091656186598
4.370000000000001 699.2769345158493
4.371550510257218 699.2194324448286
4.376449489742784 699.0386389253679
4.380000000000001 698.9084478923527
4.380775255128609 698.8801275185161
4.383224744871392 698.7908401614508
4.385000000000001 698.7263376627409
4.385775255128609 698.6982256606033
4.388224744871392 698.609620857619
4.390000000000001 698.5456104665284
4.390775255128609 698.5177124157912
4.393224744871392 698.4297811844075
4.3950000000000005 698.3662567013725
4.395775255128608 698.3385695982198
4.398224744871392 698.2513032584776
4.4 698.1882626624653
4.400775255128608 698.1607775082941
4.403224744871392 698.1499936945003
4.405 698.1499947266946
4.405775255128608 698.1499934395796
4.408224744871392 698.1499932217029
4.41 698.1499937691127
4.410775255128608 698.1499932223453
4.413224744871392 698.1499931379979
4.415 698.1499934993091
4.415775255128608 698.1499931529353
4.418224744871392 698.149993103115
4.42 698.1499933721068
4.421550510257217 698.149993066732
4.426449489742783 698.149993047073
4.43 698.1499931340776
4.431550510257217 698.1499930508776
4.436449489742784 698.1499930389787
4.44 698.1499931043148
4.446202041028868 698.1499930239598
4.465797958971133 698.1499930212917
4.48 698.149993029048
4.492404082057735 698.1499930198441
4.531595917942266 698.149993019189
4.5600000000000005 698.1499930211043
4.572404082057735 698.1499930192126
4.611595917942266 698.1499930189249
4.64 698.1499930202235
4.664808164115469 698.1499930187301
4.74319183588453 698.1499930186297
4.8 698.1499930190116
4.824808164115469 698.149993018642
4.903191835884531 698.1499930185878
4.96 698.1499930188628
4.984808164115469 698.1499930186025
5.063191835884531 698.1499930185662
5.12 698.1499930187807
5.144808164115469 698.1499930185801
5.223191835884531 698.1499930185531
5.28 698.149993018729
5.304808164115469 698.1499930185657
5.383191835884531 698.1499930185445
5.44 698.1499930186935
5.464808164115468 698.149993018556
5.543191835884532 698.1499930185382
5.6000000000000005 698.1499930186678
5.6248081641154695 698.1499930185486
5.703191835884531 698.1499930185336
5.76 698.1499930186485
5.784808164115469 698.1499930185431
5.863191835884531 698.14999301853
5.92 698.1499930186334
5.944808164115469 698.1499930185388
6.023191835884531 698.1499930185272
6.08 698.1499930186213
6.104808164115469 698.1499930185354
6.183191835884531 698.1499930185249
6.24 698.1499930186113
6.264808164115469 698.1499930185324
6.343191835884531 698.149993018523
6.4 698.1499930186034
6.424808164115468 698.1499930185303
6.503191835884532 698.1499930185215
6.5600000000000005 698.1499930185968
6.5848081641154685 698.1499930185281
6.663191835884531 698.1499930185201
6.72 698.149993018591
6.744808164115469 698.1499930185265
6.82319183588453 698.149993018519
6.88 698.1499930185861
6.904808164115469 698.1499930185253
6.983191835884531 698.1499930185181
7.04 698.1499930185819
7.064808164115469 698.149993018524
